fid,provcd,collegetype,cfps2010eduy_best,qc705,qc605,qc505,qc407,qc307,qc207,qc107
130001,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130001,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130001,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130001,13,14.0,15,1,1,1,-8,0,-8,-8
130002,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130004,13,-8.0,9,1,0,-8,-8,-8,-8,-8
130004,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130005,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130005,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130006,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130006,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130006,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130006,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130007,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130007,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130008,13,-8.0,12,1,1,1,-8,-8,-8,-8
130008,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130009,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130009,13,-8.0,12,1,1,1,-8,-8,-8,-8
130009,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130009,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130010,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130011,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130011,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130012,13,-8.0,0,0,-8,-8,-8,-8,-8,-8
130012,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130012,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130012,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130013,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130013,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130015,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130016,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130016,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130016,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130016,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130017,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130017,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130017,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130017,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130019,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130019,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130019,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130019,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130020,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130020,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130021,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130021,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130022,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130022,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130022,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130022,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130022,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130023,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130023,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130024,13,-8.0,0,1,-8,-8,-8,-8,-8,-8
130024,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130027,13,-8.0,6,-8,-8,-8,-8,-8,-8,-8
130027,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130027,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130027,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130027,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130028,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130029,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130029,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130029,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130029,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130030,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130030,13,-8.0,6,-8,-8,-8,-8,-8,-8,-8
130032,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130032,13,-8.0,8,0,-8,-8,-8,-8,-8,-8
130032,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130032,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130034,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130034,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130034,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130036,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130037,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130037,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130037,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130037,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130039,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130039,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130039,13,-8.0,15,1,1,1,-8,-8,-8,-8
130040,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130040,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130041,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130041,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130042,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130042,13,-8.0,12,1,1,1,-8,-8,-8,-8
130042,13,-8.0,15,1,1,1,1,-8,-8,-8
130042,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130045,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130045,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130046,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130046,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130046,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130049,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130049,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130049,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130050,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130051,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130052,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130052,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130052,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130053,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130053,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130054,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130054,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130055,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130056,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130056,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130056,13,-8.0,12,1,1,1,-8,-8,-8,-8
130056,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130057,13,-8.0,5,-8,-8,-8,-8,-8,-8,-8
130057,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130057,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130058,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130059,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130059,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130060,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130060,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130062,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130062,13,-8.0,8,1,1,-8,-8,-8,-8,-8
130062,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130063,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130063,13,-8.0,5,-8,-8,-8,-8,-8,-8,-8
130064,13,-8.0,9,1,0,-8,-8,-8,-8,-8
130064,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130065,13,-8.0,5,-8,-8,-8,-8,-8,-8,-8
130065,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130065,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130066,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130066,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130066,13,-8.0,9,1,1,1,-8,-8,-8,-8
130066,13,-8.0,12,1,1,1,-8,-8,-8,-8
130067,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130067,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130067,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130068,13,-8.0,6,0,0,-8,-8,-8,-8,-8
130068,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130068,13,-8.0,0,1,-8,-8,-8,-8,-8,-8
130069,13,-8.0,5,-8,-8,-8,-8,-8,-8,-8
130069,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130070,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130070,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130070,13,-8.0,9,-8,-8,-8,-8,-8,-8,-8
130071,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130071,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130072,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130072,13,-8.0,12,1,1,1,-8,-8,-8,-8
130073,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130073,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130074,13,-8.0,5,-8,-8,-8,-8,-8,-8,-8
130074,13,-8.0,6,1,1,-8,-8,-8,-8,-8
130074,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130074,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130075,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130075,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130075,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130075,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130076,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130076,13,-8.0,12,1,1,1,-8,-8,-8,-8
130076,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130076,13,-8.0,12,1,1,1,-8,-8,-8,-8
130076,13,-8.0,14,1,1,1,-8,-8,-8,-8
130077,13,-8.0,0,1,-8,-8,-8,-8,-8,-8
130077,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130077,13,-8.0,0,1,-8,-8,-8,-8,-8,-8
130077,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130078,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130078,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130078,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130079,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130079,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130079,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130080,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130080,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130080,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130082,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130083,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130083,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130083,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130083,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130083,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130085,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130086,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130086,13,-8.0,12,0,-8,-8,-8,-8,-8,-8
130087,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130088,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130089,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130089,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130090,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130090,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130092,13,-8.0,10,1,1,-8,-8,-8,-8,-8
130092,13,-8.0,15,1,1,1,1,-8,-8,-8
130092,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130093,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130093,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130093,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130093,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130094,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130094,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130095,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130096,13,-8.0,12,0,1,1,-8,-8,-8,-8
130096,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130097,13,-8.0,0,0,-8,-8,-8,-8,-8,-8
130097,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130098,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130098,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130099,13,-8.0,11,1,1,-8,-8,-8,-8,-8
130099,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130099,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130099,13,-8.0,12,1,1,1,-8,-8,-8,-8
130100,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130101,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130102,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130103,13,-8.0,6,-8,-8,-8,-8,-8,-8,-8
130103,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130103,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130103,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130104,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130105,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130105,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130105,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130106,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130106,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130107,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130107,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130109,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130109,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130109,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130109,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130110,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130110,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130113,13,-8.0,12,0,-8,1,-8,-8,-8,-8
130114,13,-8.0,9,1,0,-8,-8,-8,-8,-8
130114,13,14.0,12,1,1,1,1,0,-8,-8
130115,13,-8.0,10,1,1,-8,-8,-8,-8,-8
130115,13,3.0,16,0,1,1,-8,1,-8,-8
130115,13,2.0,15,1,1,1,1,1,-8,-8
130118,13,3.0,16,1,1,1,1,0,-8,-8
130118,13,-8.0,15,1,1,1,1,-8,-8,-8
130121,13,3.0,16,1,1,1,-8,1,-8,-8
130121,13,3.0,15,1,1,1,1,1,-8,-8
130122,13,-8.0,15,1,1,-8,1,-8,-8,-8
130126,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130126,13,-8.0,12,1,1,1,-8,-8,-8,-8
130129,13,3.0,16,1,1,1,-8,1,-8,-8
130130,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130130,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130131,13,3.0,16,1,1,1,-8,0,-8,-8
130131,13,1.0,16,1,1,1,-8,1,-8,-8
130132,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130132,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130132,13,-8.0,12,1,1,1,-8,-8,-8,-8
130133,13,2.0,16,1,1,0,1,0,-8,-8
130133,13,-8.0,12,1,1,1,-8,-8,-8,-8
130134,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130134,13,-8.0,12,1,1,1,-8,-8,-8,-8
130135,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130135,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130136,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130136,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130136,13,-8.0,15,1,1,1,-8,-8,-8,-8
130137,13,-8.0,15,1,1,-8,1,-8,-8,-8
130137,13,-8.0,12,1,1,1,-8,-8,-8,-8
130138,13,-8.0,12,0,0,0,-8,-8,-8,-8
130138,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130138,13,-8.0,12,0,1,1,-8,-8,-8,-8
130140,13,14.0,16,1,1,1,1,0,-8,-8
130140,13,-8.0,15,1,1,1,1,-8,-8,-8
130141,13,-8.0,15,1,1,-8,1,-8,-8,-8
130141,13,-8.0,12,1,1,1,-8,-8,-8,-8
130142,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130142,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130143,13,-8.0,9,1,0,-8,-8,-8,-8,-8
130144,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130144,13,-8.0,5,-8,-8,-8,-8,-8,-8,-8
130147,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130148,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130148,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130149,13,-8.0,15,1,1,1,0,-8,-8,-8
130149,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130149,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130150,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130151,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130151,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130152,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130153,13,-8.0,12,1,1,1,-8,-8,-8,-8
130153,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130154,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130154,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130155,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130155,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130157,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130157,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130158,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130158,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130159,13,-8.0,9,0,0,-8,-8,-8,-8,-8
130159,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130160,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130160,13,-8.0,12,1,1,1,-8,-8,-8,-8
130160,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130161,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130161,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130161,13,1.0,16,1,1,1,-8,1,-8,-8
130162,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130162,13,-8.0,15,1,1,-8,0,-8,-8,-8
130162,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130164,13,-8.0,9,1,1,1,-8,-8,-8,-8
130164,13,-8.0,9,-8,-8,-8,-8,-8,-8,-8
130164,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130165,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130165,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130166,13,-8.0,15,1,1,1,1,-8,-8,-8
130166,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130166,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130166,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130166,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130166,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130167,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130167,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130168,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130168,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130169,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130169,13,-8.0,12,1,1,1,-8,-8,-8,-8
130169,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130171,13,-8.0,0,1,-8,-8,-8,-8,-8,-8
130171,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130172,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130173,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130173,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130173,13,-8.0,12,1,1,1,-8,-8,-8,-8
130173,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130174,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130174,13,-8.0,6,-8,-8,-8,-8,-8,-8,-8
130175,13,-8.0,12,1,0,-8,-8,-8,-8,-8
130175,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130175,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130175,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130175,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130176,13,-8.0,15,1,1,-8,1,-8,-8,-8
130176,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130177,13,-8.0,12,-8,-8,-8,-8,-8,-8,-8
130178,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130178,13,-8.0,12,1,1,1,-8,-8,-8,-8
130179,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130179,13,-8.0,12,0,1,-8,-8,-8,-8,-8
130180,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130180,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130180,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130181,13,-8.0,9,1,-8,-8,-8,-8,-8,-8
130182,13,-8.0,12,1,1,1,-8,-8,-8,-8
130182,13,-8.0,15,1,1,-8,1,-8,-8,-8
130183,13,-8.0,12,1,1,0,-8,-8,-8,-8
130183,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130184,13,-8.0,6,1,-8,-8,-8,-8,-8,-8
130184,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130185,13,-8.0,9,1,0,-8,-8,-8,-8,-8
130185,13,-8.0,12,1,1,1,-8,-8,-8,-8
130188,13,-8.0,9,1,0,-8,-8,-8,-8,-8
130188,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130189,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130189,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130190,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130190,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130190,13,-8.0,9,0,1,-8,-8,-8,-8,-8
130190,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130191,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130191,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130191,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130192,13,-8.0,12,-8,-8,-8,-8,-8,-8,-8
130192,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130192,13,-8.0,8,1,-8,-8,-8,-8,-8,-8
130192,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130193,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130193,13,-8.0,12,1,1,1,-8,-8,-8,-8
130193,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130195,13,-8.0,9,1,0,-8,-8,-8,-8,-8
130197,13,-8.0,15,1,1,1,1,-8,-8,-8
130197,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130199,13,-8.0,9,1,1,0,1,-8,-8,-8
130199,13,-8.0,12,1,1,-8,1,-8,-8,-8
130199,13,12.0,16,1,1,1,1,0,-8,-8
130199,13,-8.0,12,1,1,-8,1,-8,-8,-8
130201,13,-8.0,15,0,1,-8,-8,-8,-8,-8
130201,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130201,13,-8.0,12,-8,-8,-8,-8,-8,-8,-8
130204,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130204,13,-8.0,12,1,1,1,-8,-8,-8,-8
130204,13,-8.0,15,1,1,1,1,-8,-8,-8
130204,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130205,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130206,13,-8.0,12,1,1,1,-8,-8,-8,-8
130206,13,-8.0,12,-8,-8,-8,-8,-8,-8,-8
130206,13,-8.0,15,0,-8,-8,-8,-8,-8,-8
130206,13,-8.0,12,1,1,1,-8,-8,-8,-8
130207,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130207,13,3.0,15,1,1,1,-8,0,-8,-8
130207,13,-8.0,9,-8,-8,-8,-8,-8,-8,-8
130207,13,-8.0,6,-8,-8,-8,-8,-8,-8,-8
130207,13,-8.0,12,1,1,1,-8,-8,-8,-8
130208,13,-8.0,9,-8,-8,-8,-8,-8,-8,-8
130208,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130208,13,-8.0,9,-8,-8,-8,-8,-8,-8,-8
130208,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130209,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130209,13,-8.0,12,1,1,1,-8,-8,-8,-8
130209,13,-8.0,12,1,1,1,-8,-8,-8,-8
130210,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130210,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130210,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130211,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130211,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130211,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130211,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130211,13,-8.0,9,1,1,0,-8,-8,-8,-8
130213,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130213,13,-8.0,16,1,1,1,1,-8,-8,-8
130213,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130213,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130213,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130214,13,-8.0,6,-8,-8,-8,-8,-8,-8,-8
130214,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130214,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130214,13,-8.0,9,-8,-8,-8,-8,-8,-8,-8
130214,13,-8.0,12,1,1,-8,-8,-8,-8,-8
130215,13,-8.0,12,-1,1,1,-8,-8,-8,-8
130215,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130216,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130216,13,-8.0,9,-8,-8,-8,-8,-8,-8,-8
130217,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130217,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130217,13,-8.0,0,-8,-8,-8,-8,-8,-8,-8
130217,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130218,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130218,13,-8.0,9,1,1,-8,-8,-8,-8,-8
130219,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130219,13,-8.0,9,0,-8,-8,-8,-8,-8,-8
130220,13,-8.0,6,0,-8,-8,-8,-8,-8,-8
130220,13,1.0,16,1,1,-8,1,0,-8,-8
130220,13,-8.0,9,1,1,-8,-8,-8,-8,-8
